SKU,Name,Description,Available_On,Discontinue_On,master_price,shipping_category,meta_title,meta_description,old_product_id,old_product_url,products_stores,product_properties,taxons,images,variants,variant_sku,variant_price,variant_weight
NF-8060/NAT/E,Grapefruit Flavor Emulsion for High Heat Applications,<p>Grapefruit Flavor Emulsion for High Heat Applications</p>,01/06/2022,,26.45,Default,Grapefruit Flavor Emulsion,Grapefruit Flavor Emulsion for High Heat Applications  Natures Flavors  The finest organic and Natural ingredients. Buy Grapefruit Flavor Emulsion for High Heat Applications online today.,62289,http://www.naturesflavors.com/natural-flavor-emulsions-heat-stable/62289-grapefruit-flavor-emulsion.html,Nature's Flavors,"Ingredient Statement:Natural Emulsions Contain Water, Gum Acacia, Natural Flavors, and Citric Acid",PRODUCTS:-1>Extracts & Flavorings:9>Flavor Emulsions:273>Natural Flavor Emulsions (Heat Stable):84|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Emulsions:273>Organic Flavor Emulsions (Heat Stable):83|PRODUCTS:-1>Extracts & Flavorings:9>TTB Approved Flavors:65,migration/images/products/grapefruit-flavor-emulsion.jpg,"Choose your option:8 oz.,32 oz.,1 gal.,5 gal.,2 oz.",NF-8060/NAT/E-8oz|NF-8060/NAT/E-32oz|NF-8060/NAT/E-1gal|NF-8060/NAT/E-5gal|NF-8060/NAT/E-2oz,26.45|52.90|158.70|760.44|15.80,2.00|3.00|10.00|60.00|0.38
NF-OLFO/SP,Organic Lip Balm Flavor Oil Sample Pack,"<p>Welcome to Nature's Flavors, we're happy to see that you've shown some interest in our Organic Lip Balm Flavor Oils. All of our Organic Lip Balm Flavor Oils are oil soluble, in addition they are Certified Organic, Kosher, Vegan, and Gluten Free. Nature's Flavors Organic Lip Balm Flavor Oils are Oil Soluble. As the name suggests these Flavor Oils for Lip Balms have been tailor made for use in Lip Balms, and similar applications. Nature's Flavors Sample Pack of Organic Lip Balm Flavor Oils is a great way to try several of our different oil soluble flavor oils, without having to pay for each of them at their full listed price. This Sample Pack contains six 1 oz bottles of Nature's Flavors most popular organic Lip Balm Flavor Oils: Strawberry, Mint, Cherry, Black Raspberry, Apple, and Tangerine.<br /> <br /> What comes in my sample pack of Organic Flavor Oils?<br /> 1 oz :: NF-4725/ORG :: Organic Strawberry Lip Balm Flavor Oil<br /> 1 oz :: NF-4724/ORG :: Organic Mint Lip Balm Flavor Oil<br /> 1 oz :: NF-4947/ORG :: Organic Cherry Lip Balm Flavor Oil<br /> 1 oz :: NF-4732/ORG :: Organic Black Raspberry Lip Balm Flavor Oil<br /> 1 oz :: NF-4731/ORG :: Organic Apple Lip Balm Flavor Oil<br /> 1 oz :: NF-6002/ORG :: Organic Tangerine Lip Balm Flavor Oil<br /> <br /> Note: If we are out of stock on any ingredients for these items, new flavors will be substituted at our discretion. If possible, a similar flavor will be given.<br /> Ingredients : Organic Vegetable Oil, Organic & Natural Fragrance Compounds. Nature's Flavors Organic Vegetable Oils may include, but are not limited to, Organic Coconut Oil, Olive Oil, and Canola Oil.</p>",01/06/2022,,96.11,Default,Natures Flavors Sample Pack of Organic Lip Balm Flavor Oils,"Natures Flavors Sample Pack of Organic Lip Balm Flavor Oils,Kosher, Vegan, Gluten Free, Certified Organic  Natures Flavors  The finest organic and Natural ingredients. Buy Natures Flavors Sample Pack of Organic Lip Balm Flavor Oils,Kosher, Vegan, Gluten",62371,http://www.naturesflavors.com/more-products/62371-natures-flavors-sample-pack-of-organic-lip-balm-flavor-oilskosher-vegan-gluten-free-certified-organic.html,Nature's Flavors,,PRODUCTS:-1>More Products:8|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Sample Packs:289>Organic Flavor Sample Pack:78|PRODUCTS:-1>More Products:8>Other Products:55>Sample Packs:196|PRODUCTS:-1>More Products:8>Other Products:55,migration/images/products/natures-flavors-sample-pack-of-organic-lip-balm-flavor-oilskosher-vegan-gluten-free-certified-organic.jpg,,,96.11,1.50
NF-SW/SP,Organic Spring Water Flavor Sample Pack,<p>Want to try a variety of different flavors in your water? Then try our Spring Water Flavor Pack! 1 oz :: NF-4538/SWF :: Organic Cherry Spring Water Flavor 1 oz :: NF-4500/SWF :: Organic Raspberry Spring Water Flavor 1 oz :: NF-4391/SWF :: Organic Peach Spring Water Flavor 1 oz :: NF -2827/SWF :: Organic Strawberry Spring Water Flavor 1 oz :: NF-4496/SWF :: Organic Mandarin Orange Spring Water Flavor 1 oz :: NF-5453/SWF :: Organic Lemon Lime Spring Water Flavor Nature's Flavors Spring Water Flavors are sure to transform your plain spring water into something exciting. Add a few drops to suit your taste and you're on your way!</p>,01/06/2022,,27.98,Default,Natures Flavors Sample Pack of Organic Spring Water Flavors,Natures Flavors Sample Pack of Organic Spring Water Flavors  Natures Flavors  The finest organic and Natural ingredients. Buy Natures Flavors Sample Pack of Organic Spring Water Flavors online today.,62372,http://www.naturesflavors.com/flavor-sample-packs/62372-natures-flavors-sample-pack-of-organic-spring-water-flavors.html,Nature's Flavors,,PRODUCTS:-1>Extracts & Flavorings:9>Flavor Sample Packs:289>Organic Flavor Sample Pack:78|PRODUCTS:-1>More Products:8>Other Products:55>Sample Packs:196|PRODUCTS:-1>More Products:8|PRODUCTS:-1>More Products:8>Other Products:55,migration/images/products/natures-flavors-sample-pack-of-organic-spring-water-flavors.jpg,,,27.98,1.50
NF-OFC/SP,Organic Flavor Concentrate Sample Pack,"<p>This flavor concentrate Sample pack includes one bottle of each of the following flavors:&nbsp;<br /><br /> 1 oz. NF-4499 Organic Blueberry Flavor Concentrate<br /> 1 oz. NF-4392 Organic Coconut Flavor Concentrate<br /> 1 oz. NF-4538 Organic Cherry Flavor Concentrate<br /> 1 oz. NF-4489 Organic Banana Flavor Concentrate<br /> 1 oz. NF-4500 Organic Raspberry Flavor Concentrate<br /> 1 oz. NF-3007 Organic Vanilla Flavor Concentrate<br /><br /> Note: If we are out of stock on any ingredients for these items, new flavors will be substituted at our discretion. If possible, a similar flavor will be given.<br /><br /> Ingredients: Water, Organic Gum Acacia, Organic Flavors.</p>",01/06/2022,,99.6,Default,Sample Pack of Organic Flavor Concentrates,"This sample pack includes Blueberry, coconut, cherry, banana, raspberry, and vanilla flavor concentrates for you to enjoy.",62374,http://www.naturesflavors.com/more-products/62374-sample-pack-of-organic-flavor-concentrates.html,Nature's Flavors,,PRODUCTS:-1>More Products:8|PRODUCTS:-1>More Products:8>Other Products:55>Sample Packs:196|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Sample Packs:289>Organic Flavor Sample Pack:78|PRODUCTS:-1>More Products:8>Other Products:55,migration/images/products/sample-pack-of-organic-flavor-concentrates.jpg,,,99.60,1.50
NF-OFOC/SP,Organic Flavor Oil for Chocolate Sample Pack,"<p>Welcome to Nature's Flavors, we're happy to see that you've shown some interest in our Organic Flavor Oils for Chocolate. All of our organic flavor oils are oil soluble, in addition they are Certified Organic, Kosher, Vegan, and Gluten Free. As the name suggests these Flavor Oils have been tailor made for use with and in chocolate applications, although since they are oil soluble you can use them in any application where you need an oil soluble flavor. Nature's Flavors Sample Pack of Organic Flavor Oils for Chocolate is a great way to try several of our different oil soluble flavor oils, without having to pay for each of them at their full listed price. This Sample Pack contains six 1 oz bottles of Nature's Flavors most popular organic flavor oils: Coconut, Raspberry, Strawberry, Pomegranate, Banana, and Chocolate! Chocolate Flavor Oil for Chocolate may sound odd, but adding this flavor oil really helps add aroma, and a full bodied flavor to your already delicious chocolate products.<br /> <br /> What comes in my sample pack of Organic Flavor Oils for Chocolate?<br /> 1 oz :: NF-4940/ORG :: Organic Coconut Flavor Oil For Chocolate<br /> 1 oz :: NF-4730/ORG :: Organic Raspberry Flavor Oil For Chocolate<br /> 1 oz :: NF-4725/ORG :: Organic Strawberry Flavor Oil For Chocolate<br /> 1 oz :: NF-4750/ORG :: Organic Pomegranate Flavor Oil For Chocolate<br /> 1 oz :: NF-4848/ORG :: Organic Banana Flavor Oil For Chocolate<br /> 1 oz :: NF-4738/RFO :: Organic Chocolate Flavor Oil For Chocolate<br /> <br /> Note: If we are out of stock on any ingredients for these items, new flavors will be substituted at our discretion. If possible, a similar flavor will be given.<br /> Ingredients : Organic Vegetable Oil, Organic & Natural Fragrance Compounds. Nature's Flavors Organic Vegetable Oils may include, but are not limited to, Organic Coconut Oil, Olive Oil, and Canola Oil.</p>",01/06/2022,,99.6,Default,Sample Pack of Organic Flavor Oils for Chocolate,Sample Pack of Organic Flavor Oils for Chocolate  Natures Flavors  The finest organic and Natural ingredients. Buy Sample Pack of Organic Flavor Oils for Chocolate online today.,62375,http://www.naturesflavors.com/more-products/62375-sample-pack-of-organic-flavor-oils-for-chocolate.html,Nature's Flavors,,PRODUCTS:-1>More Products:8|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Sample Packs:289>Organic Flavor Sample Pack:78|PRODUCTS:-1>More Products:8>Other Products:55>Sample Packs:196|PRODUCTS:-1>More Products:8>Other Products:55,migration/images/products/sample-pack-of-organic-flavor-oils-for-chocolate.jpg,,,99.60,1.50
NF-5369/NAT,"Almond Vanilla Flavor Extract, Natural","<p>We can't wait for you to try the great taste of Almond Vanilla Flavor Extract. Use any of our delicious natural extracts for your baked goods, beverage applications, ice cream recipes, and more. The only thing that limits what you can do with our flavor extracts is your imagination. With the nuttiness of almond and the smoothness of vanilla, you'll find just about any excuse to use this wonderful flavor. Nature's Flavors believes in good, healthy food and that's why we make our extracts using only the best, most natural ingredients possible. We love experimenting with food and we bet that you do, too. That's why you're here! Nature's Flavors carries nearly 300 different flavors of natural flavor extracts. With a sizable product line like that, you're bound to find something you like.</p>",01/06/2022,,21.16,Default,Almond Vanilla Flavor Extract | All-Natural,Our Almond Vanilla Flavor Extract is made from the finest all natural ingredients available. Treat your recipe to flavoring the way nature intended.,62376,http://www.naturesflavors.com/natural-flavor-extracts/62376-almond-vanilla-extract-natural.html,Nature's Flavors,Ingredient Statement:Natural Extracts Contain Natural Ethyl Alcohol and Natural Flavors,PRODUCTS:-1>Extracts & Flavorings:9>Flavor Extracts:271>Natural Flavor Extracts:85|PRODUCTS:-1>Extracts & Flavorings:9|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Extracts:271>Organic Flavor Extracts:68,migration/images/products/almond-vanilla-extract-natural.jpg,"Choose your option:8 oz.,32 oz.,1 gal.,5 gal.,2 oz.",NF-5369/NAT-8oz|NF-5369/NAT-32oz|NF-5369/NAT-1gal|NF-5369/NAT-5gal|NF-5369/NAT-2oz,21.16|33.06|99.18|486.01|17.85,2.00|3.00|10.00|45.00|0.38
NF-6472/NAT,"Anise Flavor Extract, Natural","<p>Nature's Flavors all natural Anise Extract contains the true essence of nature. Grown largely in the warmer climates of the Mediterranean and Southwestern Asia where the weather is ideal for this plant to thrive, anise provides a naturally sweet licorice or fennel-like flavor that enhances food and beverage recipes, alike. The flavor of anise has been used for centuries, dating back to the Romans who used it as a flavoring to enhance the taste of baked goods. The fragrant smell and taste of anise additionally compliments alcoholic beverages, while providing fresh breath and digestive benefits. &lt;br&gt;&lt;br&gt;<br /><br />Keep in mind that our extracts are highly concentrated, so make sure to begin by using a small amount, and then gradually increase your usage depending on the final product you'd like to achieve. Have fun experimenting with this tasty&nbsp;flavor!</p>",01/06/2022,,22.15,Default,Anise Flavor Extract,Our all natural Anise Flavor Extract is made from the finest premium ingredients the way nature intended.  Make your recipe pop with this amazing Flavor Extract.,62377,http://www.naturesflavors.com/extracts-flavorings/62377-anise-extract.html,Nature's Flavors,Ingredient Statement:Natural Extracts Contain Natural Ethyl Alcohol and Natural Flavors,PRODUCTS:-1>Extracts & Flavorings:9|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Extracts:271>Natural Flavor Extracts:85|PRODUCTS:-1>Extracts & Flavorings:9>TTB Approved Flavors:65|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Extracts:271>Organic Flavor Extracts:68,migration/images/products/anise-extract.jpg,"Choose your option:8 oz.,32 oz.,1 gal.,5 gal.,2 oz.",NF-6472/NAT-8oz|NF-6472/NAT-32oz|NF-6472/NAT-1gal|NF-6472/NAT-5gal|NF-6472/NAT-2oz,22.15|52.83|117.70|486.01|9.19,2.00|3.00|10.00|45.00|0.38
NF-4839/NAT,"Green Apple Flavor Extract, Natural","<p>Nature's Flavors' Green Apple Flavoring gives weight to the old expression, ""an apple a day keeps the doctor away."" Studies have found that regularly consuming apples has a positive effect on the overall wellness of people. Our Green Apple Flavoring harnesses the delicious tangy flavor of green apples while providing natural antioxidants to help promote balanced wellness. Our naturally crisp and tasty green apple flavor provides an essential adherence to wellness while offering a kick of flavor to baking goods, ice cream, coffee syrups, and other beverage applications. And, since we use extracts from real fruits and vegetable to create our flavors, the product you receive is in its purest, truest form. <br /><br />Qualities: vegan, kosher, and gluten-free</p>",01/06/2022,,21.16,Default,Natural Green Apple Flavor Extract,Our Green Apple Flavor Extract is made from the finest natural ingredients with absolutely no artificial ingredients.,62378,http://www.naturesflavors.com/extracts-flavorings/62378-green-apple-extract-natural.html,Nature's Flavors,Ingredient Statement:Natural Extracts Contain Natural Ethyl Alcohol and Natural Flavors,PRODUCTS:-1>Extracts & Flavorings:9|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Extracts:271>Natural Flavor Extracts:85|PRODUCTS:-1>Extracts & Flavorings:9>TTB Approved Flavors:65|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Extracts:271>Organic Flavor Extracts:68,migration/images/products/green-apple-extract-natural.jpg,"Choose your option:8 oz.,32 oz.,1 gal.,5 gal.,2 oz.",NF-4839/NAT-8oz|NF-4839/NAT-32oz|NF-4839/NAT-1gal|NF-4839/NAT-5gal|NF-4839/NAT-2oz,21.16|33.06|99.18|486.01|17.85,2.00|3.00|10.00|45.00|0.38
NF-4316/NAT,"Banana Flavor Extract, Natural","<p>Qualities:&nbsp;all natural,&nbsp;vegan, kosher, and gluten-free.</p>",01/06/2022,,21.16,Default,Natural Banana Flavor Extract | Banana Flavor Extract,"Fruity and tropical, you’ll definitely want to add our all Natural Banana Flavor Extract to your collection.  Enjoy this tasty flavor the way mother nature intended.",62379,http://www.naturesflavors.com/extracts-flavorings/62379-banana-extract.html,Nature's Flavors,Ingredient Statement:Natural Extracts Contain Natural Ethyl Alcohol and Natural Flavors,PRODUCTS:-1>Extracts & Flavorings:9|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Extracts:271>Natural Flavor Extracts:85|PRODUCTS:-1>Extracts & Flavorings:9>TTB Approved Flavors:65|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Extracts:271>Organic Flavor Extracts:68,migration/images/products/banana-extract.jpg,"Choose your option:8 oz.,32 oz.,1 gal.,5 gal.,2 oz.",NF-4316/NAT-8oz|NF-4316/NAT-32oz|NF-4316/NAT-1gal|NF-4316/NAT-5gal|NF-4316/NAT-2oz,21.16|33.06|99.18|486.01|17.85,2.00|3.00|10.00|45.00|0.38
NF-5164/NAT,"Berry Flavor Extract, Natural","<p>Ingredients: Water, Ethyl Alcohol, Natural Plant and Vegetable Extracts<br />Qualities:&nbsp;all natural, vegan, kosher, and gluten-free.</p>",01/06/2022,,21.16,Default,Natural Berry Flavor,"Our Natural Berry Flavor has notes of strawberry, blueberry, raspberry, and more. You're bound to get carried away with this amazing flavor. Made to order and shipped fresh to your door.",62380,http://www.naturesflavors.com/extracts-flavorings/62380-berry-extract-natural.html,Nature's Flavors,Ingredient Statement:Natural Extracts Contain Natural Ethyl Alcohol and Natural Flavors,PRODUCTS:-1>Extracts & Flavorings:9|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Extracts:271>Natural Flavor Extracts:85|PRODUCTS:-1>Extracts & Flavorings:9>TTB Approved Flavors:65|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Extracts:271>Organic Flavor Extracts:68,migration/images/products/berry-extract-natural.jpg,"Choose your option:8 oz.,32 oz.,1 gal.,5 gal.,2 oz.",NF-5164/NAT-8oz|NF-5164/NAT-32oz|NF-5164/NAT-1gal|NF-5164/NAT-5gal|NF-5164/NAT-2oz,21.16|33.06|99.18|486.01|17.85,2.00|3.00|10.00|45.00|0.38
NF-4782/NAT,"Black Walnut Flavor Extract, Natural","<p>Ingredients: Water, Organic Ethyl Alcohol, Natural Plant and Vegetable Extracts<br />Qualities: natural,&nbsp;vegan, kosher, and gluten-free.</p>",01/06/2022,,21.16,Default,Black Walnut Flavor Extract | Black Walnut Flavor Extract,Our Black Walnut Flavor Extract uses only the finest natural ingredients. Experience this amazing flavor the way nature intended.,62381,http://www.naturesflavors.com/extracts-flavorings/62381-black-walnut-extract.html,Nature's Flavors,Ingredient Statement:Natural Extracts Contain Natural Ethyl Alcohol and Natural Flavors,PRODUCTS:-1>Extracts & Flavorings:9|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Extracts:271>Natural Flavor Extracts:85|PRODUCTS:-1>Extracts & Flavorings:9>TTB Approved Flavors:65|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Extracts:271>Organic Flavor Extracts:68,migration/images/products/black-walnut-extract.jpg,"Choose your option:8 oz.,32 oz.,1 gal.,5 gal.,2 oz.",NF-4782/NAT-8oz|NF-4782/NAT-32oz|NF-4782/NAT-1gal|NF-4782/NAT-5gal|NF-4782/NAT-2oz,21.16|33.06|99.18|486.01|17.85,2.00|3.00|10.00|45.00|0.38
NF-4389/NAT,"Blueberry Flavor Extract, Natural","<p>Qualities: all natural, vegan, kosher, and gluten-free.</p>",01/06/2022,,21.16,Default,Natural Blueberry Flavor,Our popular Blueberry Flavor uses only the  finest all natural ingredients available. Try this amazing flavoring today.,62382,http://www.naturesflavors.com/extracts-flavorings/62382-blueberry-extract.html,Nature's Flavors,Ingredient Statement:Natural Extracts Contain Natural Ethyl Alcohol and Natural Flavors,PRODUCTS:-1>Extracts & Flavorings:9|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Extracts:271>Natural Flavor Extracts:85|PRODUCTS:-1>Extracts & Flavorings:9>TTB Approved Flavors:65|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Extracts:271>Flavor Extracts:279|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Extracts:271>Organic Flavor Extracts:68,migration/images/products/blueberry-extract.jpg,"Choose your option:8 oz.,32 oz.,1 gal.,5 gal.,2 oz.",NF-4389/NAT-8oz|NF-4389/NAT-32oz|NF-4389/NAT-1gal|NF-4389/NAT-5gal|NF-4389/NAT-2oz,21.16|33.06|99.18|486.01|17.85,2.00|3.00|10.00|45.00|0.38
NF-6710/NAT,"Brown Sugar Flavor Extract, Natural","<p>Ingredients: Water, Ethyl Alcohol, Natural Plant and Vegetable Extracts</p>",01/06/2022,,21.16,Default,Brown Sugar Flavor Extract,Our Brown Sugar Flavor Extract is made from the finest natural plant based ingredients.  Enjoy this delicious flavor today.,62383,http://www.naturesflavors.com/extracts-flavorings/62383-brown-sugar-extract.html,Nature's Flavors,Ingredient Statement:Natural Extracts Contain Natural Ethyl Alcohol and Natural Flavors,PRODUCTS:-1>Extracts & Flavorings:9|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Extracts:271>Natural Flavor Extracts:85|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Extracts:271>Organic Flavor Extracts:68|PRODUCTS:-1>Extracts & Flavorings:9>TTB Approved Flavors:65,migration/images/products/brown-sugar-extract.jpg,"Choose your option:8 oz.,32 oz.,1 gal.,5 gal.,2 oz.",NF-6710/NAT-8oz|NF-6710/NAT-32oz|NF-6710/NAT-1gal|NF-6710/NAT-5gal|NF-6710/NAT-2oz,21.16|33.06|99.18|486.01|17.85,2.00|3.00|10.00|45.00|0.38
NF-5852/NAT,"Butter Nut Flavor Extract, Natural","<p>Ingredients: Water, Ethyl Alcohol, Natural Plant and Vegetable Extract
<br>Qualities: all natural, vegan, kosher, and gluten-free</p>",01/06/2022,,21.16,Default,Natural Butter Nut Flavor Extract,"Our Natural Butter Nut Flavor Extract uses only premium all natural plant based ingredients. Dedicated for over 40 years, to bringing you the finest no compromise flavors the way nature intended.",62384,http://www.naturesflavors.com/natural-flavor-extracts/62384-butter-nut-extract.html,Nature's Flavors,Ingredient Statement:Natural Extracts Contain Natural Ethyl Alcohol and Natural Flavors,PRODUCTS:-1>Extracts & Flavorings:9>Flavor Extracts:271>Natural Flavor Extracts:85|PRODUCTS:-1>Extracts & Flavorings:9|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Extracts:271>Organic Flavor Extracts:68,migration/images/products/butter-nut-extract.jpg,"Choose your option:8 oz.,32 oz.,1 gal.,5 gal.,2 oz.",NF-5852/NAT-8oz|NF-5852/NAT-32oz|NF-5852/NAT-1gal|NF-5852/NAT-5gal|NF-5852/NAT-2oz,21.16|33.06|99.18|486.01|17.85,2.00|3.00|10.00|45.00|0.38
NF-4144/NAT,"Caramel Flavor Extract, Natural","<p>Ingredients: Water, Organic Ethyl Alcohol, Natural Plant and Vegetable Extracts.<br />Qualities: all natural, vegan, kosher, and gluten-free.</p>",01/06/2022,,21.16,Default,Natural Caramel Flavor Extract,"We love the sweet, sticky flavor of natural real caramel and have encapsulated every last drop in our Natural Caramel Flavor Extract. Experience the best today.",62385,http://www.naturesflavors.com/extracts-flavorings/62385-caramel-extract-natural.html,Nature's Flavors,Ingredient Statement:Natural Extracts Contain Natural Ethyl Alcohol and Natural Flavors,PRODUCTS:-1>Extracts & Flavorings:9|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Extracts:271>Natural Flavor Extracts:85|PRODUCTS:-1>Extracts & Flavorings:9>TTB Approved Flavors:65|PRODUCTS:-1>Extracts & Flavorings:9>Flavor Extracts:271>Organic Flavor Extracts:68,migration/images/products/caramel-extract-natural.jpg,"Choose your option:8 oz.,32 oz.,1 gal.,5 gal.,2 oz.",NF-4144/NAT-8oz|NF-4144/NAT-32oz|NF-4144/NAT-1gal|NF-4144/NAT-5gal|NF-4144/NAT-2oz,21.16|33.06|99.18|486.01|17.85,2.00|3.00|10.00|45.00|0.38
