SKU,Name,Description,Available_On,Discontinue_On,master_price,master_weight,shipping_category,meta_title,meta_description,old_product_id,old_product_url,products_stores,product_properties,taxons,images,variants,variant_sku,variant_price,variant_weight
NF-7672/ORG,Organic Macadamia Nut Hot Chocolate Mix (Non Dairy),"<p>Imagine making a mug of warm hot chocolate on a cool winter’s evening. Simply mix Nature's Flavors Organic Macadamia Nut Hot Chocolate Mix with hot water or milk and you’ve got an ultimate way to cure any sweet tooth. And, because Nature’s Flavors carries nearly ten delicious flavors of instant hot chocolate mixes, you’ll quickly learn that there’s a flavor for every occasion, holiday, or event. <br /><br /><br />RM1017</p>",01/06/2022,,13.22,,Default,Organic Macadmia Nut Hot Chocolate Mix (Non Dairy),"Organic Macadmia Nut Hot Chocolate Mix (Non Dairy, Lactose free, Gluten-Free, Kosher, Vegan)  Natures Flavors  The finest organic and Natural ingredients. Buy Organic Macadmia Nut Hot Chocolate Mix (Non Dairy, Lactose free, Gluten-Free, Kosher, Vegan) o",71195,http://www.naturesflavors.com/organic-hot-chocolate-mix/71195-organic-macadmia-nut-hot-chocolate-mix-non-dairy-lactose-free-gluten-free-kosher-vegan.html,Nature's Flavors,,PRODUCTS:-1>Drinks:10>Organic Hot Chocolate Mix:190|PRODUCTS:-1>Drinks:10,migration/images/products/organic-macadmia-nut-hot-chocolate-mix-non-dairy-lactose-free-gluten-free-kosher-vegan.jpg,Choose your option:1 lb.,NF-7672/ORG-1lb,13.22,2.00
NF-6267/ORG,Organic Raspberry Hot Chocolate Mix (Non Dairy),"<p>If you’ve ever enjoyed a raspberry that’s been dipped into chocolate, then you’re going to really love this. Nature’s Flavors Organic Raspberry Hot Chocolate Mix is the perfect balance of rich chocolate and sweet raspberries. Keep our hot chocolate mixes around because you never know who will unexpectedly stop by next. Delicious on its own or kicked up a notch with marshmallows or whipped cream, Nature’s Flavors Organic Raspberry Hot Chocolate makes a great gift for a loved one and an even better treat for yourself. <br /><br /><br />RM1017</p>",01/06/2022,,13.22,,Default,Organic Raspberry Hot Chocolate Mix (Non Dairy),"Organic Raspberry Hot Chocolate Mix (Non Dairy, Lactose free, Gluten-Free, Kosher, Vegan)  Natures Flavors  The finest organic and Natural ingredients. Buy Organic Raspberry Hot Chocolate Mix (Non Dairy, Lactose free, Gluten-Free, Kosher, Vegan) online ",71196,http://www.naturesflavors.com/organic-hot-chocolate-mix/71196-organic-raspberry-hot-chocolate-mix-non-dairy-lactose-free-gluten-free-kosher-vegan.html,Nature's Flavors,,PRODUCTS:-1>Drinks:10>Organic Hot Chocolate Mix:190|PRODUCTS:-1>Drinks:10,migration/images/products/organic-raspberry-hot-chocolate-mix-non-dairy-lactose-free-gluten-free-kosher-vegan.jpg,Choose your option:1 lb.,NF-6267/ORG-1lb,13.22,2.00
NF-5706 /ORG,Organic Peanut Butter Hot Chocolate Mix (Non Dairy),"<p>If you’re like us, then you’ve got one heck of a sweet tooth. And when those sugar cravings come rushing in, there’s only one way to cure it. Chocolate! And, even better, the addition of pure peanut butter flavor. Great to have on hand at home or ideal for a thoughtful gift, Nature’s Flavors Peanut Butter Hot Chocolate has a flavor that’s big enough to chase away any sugar craving. And, with nearly ten flavors to choose from, we know you’re well on your way to a little slice of chocolate and peanut butter heaven. <br /><br /><br />RM1017</p>",01/06/2022,,13.22,,Default,Organic Peanut Butter Hot Chocolate Mix (Non Dairy),"Organic Peanut Butter Hot Chocolate Mix (Non Dairy, Lactose free, Gluten-Free, Kosher, Vegan)  Natures Flavors  The finest organic and Natural ingredients. Buy Organic Peanut Butter Hot Chocolate Mix (Non Dairy, Lactose free, Gluten-Free, Kosher, Vegan)",71197,http://www.naturesflavors.com/organic-hot-chocolate-mix/71197-organic-peanut-butter-hot-chocolate-mix-non-dairy-lactose-free-gluten-free-kosher-vegan.html,Nature's Flavors,,PRODUCTS:-1>Drinks:10>Organic Hot Chocolate Mix:190|PRODUCTS:-1>Drinks:10,migration/images/products/organic-peanut-butter-hot-chocolate-mix-non-dairy-lactose-free-gluten-free-kosher-vegan.jpg,Choose your option:1 lb.,NF-5706 /ORG-1lb,13.22,2.00
NF-8787/ORG,"Chili Pepper Cotton Candy Floss Sugar, Organic","<p>Our Chili Pepper Flavor Cotton Candy Floss Sugar can be used in any home or professional cotton candy machine. It is certified organic, kosher, and contains no artificial flavors or coloring additives. <br /><br />With nearly 300 flavors to choose from, you're bound to find exactly the flavor you're looking for. Didn't find that perfect flavor? Give us a call or send us an email with your flavor request and we'll do our best to add it to our extensive cotton candy flavor library!<br /><br />Feeling adventurous? Try mixing two flavors together, such as strawberry and banana, or orange and mango.<br /><br /> 1 ounce of our Cotton Candy Floss Sugar produces 1 cotton candy cone. <br />1 pound will produce approximately 16 cotton candy cones.<br /><br /> Ingredients: Sugar and Natural Flavors.</p>",01/06/2022,,155.39,,Default,Organic Chili Pepper Cotton Candy Floss Sugar,Kick it up a notch and buy our Organic Chili Pepper Cotton Candy Base. Natures Flavors Organic Cotton Candy Sugar turns you into a pro cotton candy maker.  Chili Pepper Cotton Candy Floss is a great way to spice up birthday parties & all celebrations.,71206,http://www.naturesflavors.com/organic-cotton-candy-sugar/71206-chili-pepper-cotton-candy-base-organic.html,Nature's Flavors,,PRODUCTS:-1>More Products:8>Cotton Candy:67>Organic Cotton Candy Sugar:235|PRODUCTS:-1>More Products:8>Cotton Candy:67|PRODUCTS:-1>More Products:8,migration/images/products/chili-pepper-cotton-candy-base-organic.jpg,"Choose your option:10 lb.,25 lb.,100 lb.,1 lb.",NF-8787/ORG-10lb|NF-8787/ORG-25lb|NF-8787/ORG-100lb|NF-8787/ORG-1lb,155.39|380.22|1487.81|15.87,12.00|27.00|104.00|2.00
NF-6300/ORG,"Almond Cotton Candy Floss Sugar, Organic","<p>If you have any questions, please use our ""Ask a Question"" feature located at the bottom right of our product pages.</p>",01/06/2022,,155.39,,Default,Organic Almond Cotton Candy Floss Sugar,Looking for interesting cotton candy flavors? Look no further. Natures flavors has a large library of flavors including our Organic Almond Cotton Candy Sugar. Almond Cotton Candy Floss is a great way to impress friends & family.,71207,http://www.naturesflavors.com/organic-cotton-candy-sugar/71207-almond-flavor-cotton-candy-base-organic.html,Nature's Flavors,,PRODUCTS:-1>More Products:8>Cotton Candy:67>Organic Cotton Candy Sugar:235|PRODUCTS:-1>More Products:8>Sale:292|PRODUCTS:-1>More Products:8>Cotton Candy:67|PRODUCTS:-1>More Products:8,migration/images/products/almond-flavor-cotton-candy-base-organic.jpg,"Choose your option:10 lb.,25 lb.,100 lb.,1 lb.",NF-6300/ORG-10lb|NF-6300/ORG-25lb|NF-6300/ORG-100lb|NF-6300/ORG-1lb,155.39|380.22|1487.81|15.87,12.00|27.00|104.00|2.00
NF-6211/ORG,"Apple Cotton Candy Floss Sugar, Organic",<p>Apple Cotton Candy Floss Sugar has the fresh aroma of a crisp red apple and the sweetness of a carnival apple all wrapped in one. Nature’s Flavors adds a very slight acidity to bring out that rich apple taste. Your taste buds will feel a sensation of apple flavor that quickly disappears leaving you wanting more.<br><br>1 ounce of Cotton Candy Base produces 1 cotton candy cone. 1 pound will produce approximately 16 cotton candy cones.</p>,01/06/2022,,155.39,,Default,Organic Apple Cotton Candy Floss Sugar,"An apple a day keeps the doctor away... does that include Apple Flavored Cotton Candy? Probably not but either way tastes good. Organic Apple Cotton Candy Sugar is one of the many cotton candy flavors you can buy at Natures Flavors, try them all today!",71208,http://www.naturesflavors.com/organic-cotton-candy-sugar/71208-apple-flavor-cotton-candy-base-organic.html,Nature's Flavors,,PRODUCTS:-1>More Products:8>Cotton Candy:67>Organic Cotton Candy Sugar:235|PRODUCTS:-1>More Products:8>Sale:292|PRODUCTS:-1>More Products:8>Cotton Candy:67|PRODUCTS:-1>More Products:8,migration/images/products/apple-flavor-cotton-candy-base-organic.jpg,"Choose your option:10 lb.,25 lb.,100 lb.,1 lb.",NF-6211/ORG-10lb|NF-6211/ORG-25lb|NF-6211/ORG-100lb|NF-6211/ORG-1lb,155.39|380.22|1487.81|15.87,12.00|27.00|104.00|2.00
NF-6236/ORG,"Apricot Cotton Candy Floss Sugar, Organic","<p>Apricot Cotton Candy Floss Sugar will remind your taste buds of this tempting summer fruit. We&rsquo;ve captured the aromatic essence of this fragrant cousin of the peach with its slightly acidic back note and its slightly floral top notes. If you&rsquo;re an apricot lover, then you will be pleasantly surprised.</p>
<p><br /> 1 ounce of Cotton Candy Base produces 1 cotton candy cone. 1 pound will produce approximately 16 cotton candy cones.<br /><br /> <strong>Ingredients:</strong><br /> Sugar, and Natural Flavors.</p>",01/06/2022,,155.39,,Default,Organic Apricot Cotton Candy Floss Sugar,Organic Apricot Flavor Cotton Candy Base  Natures Flavors  The finest organic and Natural ingredients. Buy Organic Apricot Flavor Cotton Candy Base online today.,71209,http://www.naturesflavors.com/organic-cotton-candy-sugar/71209-apricot-flavor-cotton-candy-base-organic.html,Nature's Flavors,,PRODUCTS:-1>More Products:8>Cotton Candy:67>Organic Cotton Candy Sugar:235|PRODUCTS:-1>More Products:8>Sale:292|PRODUCTS:-1>More Products:8>Cotton Candy:67|PRODUCTS:-1>More Products:8,migration/images/products/apricot-flavor-cotton-candy-base-organic.jpg,"Choose your option:10 lb.,25 lb.,100 lb.,1 lb.",NF-6236/ORG-10lb|NF-6236/ORG-25lb|NF-6236/ORG-100lb|NF-6236/ORG-1lb,155.39|380.22|1487.81|15.87,12.00|27.00|104.00|2.00
NF-6303/ORG,"Banana Cotton Candy Floss Sugar, Organic","<p>If you have any questions, please use our ""Ask a Question"" feature located at the bottom right of our product pages.</p>",01/06/2022,,155.39,,Default,Organic Banana Cotton Candy Floss Sugar,Natures Flavors organic banana flavor cotton candy base contains the finest organic and natural ingredients. We love what we do and hope you enjoy the best flavors available.,71210,http://www.naturesflavors.com/organic-cotton-candy-sugar/71210-banana-flavor-cotton-candy-base-organic.html,Nature's Flavors,,PRODUCTS:-1>More Products:8>Cotton Candy:67>Organic Cotton Candy Sugar:235|PRODUCTS:-1>More Products:8>Cotton Candy:67|PRODUCTS:-1>More Products:8,migration/images/products/banana-flavor-cotton-candy-base-organic.jpg,"Choose your option:10 lb.,25 lb.,100 lb.,1 lb.",NF-6303/ORG-10lb|NF-6303/ORG-25lb|NF-6303/ORG-100lb|NF-6303/ORG-1lb,155.39|380.22|1487.81|15.87,12.00|27.00|104.00|2.00
NF-6427/ORG,"Black Cherry Cotton Candy Floss Sugar, Organic","<p>If you have any questions, please use our ""Ask a Question"" feature located at the bottom right of our product pages.</p>",01/06/2022,,155.39,,Default,Organic Black Cherry Cotton Candy Floss Sugar,Organic Black Cherry Flavor Cotton Candy Base  Natures Flavors  The finest organic and Natural ingredients. Buy Organic Black Cherry Flavor Cotton Candy Base online today.,71211,http://www.naturesflavors.com/organic-cotton-candy-sugar/71211-black-cherry-flavor-cotton-candy-base-organic.html,Nature's Flavors,,PRODUCTS:-1>More Products:8>Cotton Candy:67>Organic Cotton Candy Sugar:235|PRODUCTS:-1>More Products:8>Sale:292|PRODUCTS:-1>More Products:8>Cotton Candy:67|PRODUCTS:-1>More Products:8,migration/images/products/black-cherry-flavor-cotton-candy-base-organic.jpg,"Choose your option:10 lb.,25 lb.,100 lb.,1 lb.",NF-6427/ORG-10lb|NF-6427/ORG-25lb|NF-6427/ORG-100lb|NF-6427/ORG-1lb,155.39|380.22|1487.81|15.87,12.00|27.00|104.00|2.00
NF-6540/ORG,"Black Currant Cotton Candy Floss Sugar, Organic","<p>Our Black Currant Flavor Cotton Candy Floss Sugar can be used in any home or professional cotton candy machine. It is certified organic, kosher, and contains no artificial flavors or coloring additives. <br /><br />With nearly 300 flavors to choose from, you're bound to find exactly the flavor you're looking for. Didn't find that perfect flavor? Give us a call or send us an email with your flavor request and we'll do our best to add it to our extensive cotton candy flavor library!<br /><br />Feeling adventurous? Try mixing two flavors together, such as strawberry and banana, or orange and mango.<br /><br /> 1 ounce of our Cotton Candy Floss Sugar produces 1 cotton candy cone. <br />1 pound will produce approximately 16 cotton candy cones.<br /><br /> Ingredients: Sugar and Natural Flavors.</p>",01/06/2022,,155.39,,Default,Organic Black Currant Cotton Candy Floss Sugar,Organic Black Currant Flavor Cotton Candy Base  Natures Flavors  The finest organic and Natural ingredients. Buy Organic Black Currant Flavor Cotton Candy Base online today.,71212,http://www.naturesflavors.com/organic-cotton-candy-sugar/71212-black-currant-flavor-cotton-candy-base-organic.html,Nature's Flavors,,PRODUCTS:-1>More Products:8>Cotton Candy:67>Organic Cotton Candy Sugar:235|PRODUCTS:-1>More Products:8>Sale:292|PRODUCTS:-1>More Products:8>Cotton Candy:67|PRODUCTS:-1>More Products:8,migration/images/products/black-currant-flavor-cotton-candy-base-organic.jpg,"Choose your option:10 lb.,25 lb.,100 lb.,1 lb.",NF-6540/ORG-10lb|NF-6540/ORG-25lb|NF-6540/ORG-100lb|NF-6540/ORG-1lb,155.39|380.22|1487.81|15.87,12.00|27.00|104.00|2.00
NF-6213/ORG,"Blueberry Cotton Candy Floss Sugar (Without Color), Organic","<p>Our Blueberry Flavor Cotton Candy Floss Sugar (Without Color) can be used in any home or professional cotton candy machine. It is certified organic, kosher, and contains no artificial flavors or coloring additives. <br /><br />With nearly 300 flavors to choose from, you're bound to find exactly the flavor you're looking for. Didn't find that perfect flavor? Give us a call or send us an email with your flavor request and we'll do our best to add it to our extensive cotton candy flavor library!<br /><br />Feeling adventurous? Try mixing two flavors together, such as strawberry and banana, or orange and mango.<br /><br /> 1 ounce of our Cotton Candy Floss Sugar produces 1 cotton candy cone. <br />1 pound will produce approximately 16 cotton candy cones.<br /><br /> Ingredients: Sugar and Natural Flavors. This product is without color.</p>",01/06/2022,,155.39,,Default,Organic Blueberry Cotton Candy Floss Sugar (Without Color),Organic Blueberry Flavor Cotton Candy Base (Without Color)  Natures Flavors  The finest organic and Natural ingredients. Buy Organic Blueberry Flavor Cotton Candy Base (Without Color) online today.,71213,http://www.naturesflavors.com/organic-cotton-candy-sugar/71213-blueberry-flavor-cotton-candy-base-organic-without-color.html,Nature's Flavors,,PRODUCTS:-1>More Products:8>Cotton Candy:67>Organic Cotton Candy Sugar:235|PRODUCTS:-1>More Products:8>Sale:292|PRODUCTS:-1>More Products:8>Cotton Candy:67|PRODUCTS:-1>More Products:8,migration/images/products/blueberry-flavor-cotton-candy-base-organic-without-color.jpg,"Choose your option:10 lb.,25 lb.,100 lb.,1 lb.",NF-6213/ORG-10lb|NF-6213/ORG-25lb|NF-6213/ORG-100lb|NF-6213/ORG-1lb,155.39|380.22|1487.81|15.87,12.00|27.00|104.00|2.00
NF-5403/ORG,"Bubble Gum Cotton Candy Floss Sugar (Without Color), Organic","<p>If you have any questions, please use our ""Ask a Question"" feature located at the bottom right of our product pages.</p>",01/06/2022,,155.39,,Default,Organic Bubble Gum Cotton Candy Floss Sugar (Without Color),Organic Bubble Gum Cotton Candy Base (Without Color)  Natures Flavors  The finest organic and Natural ingredients. Buy Organic Bubble Gum Cotton Candy Base (Without Color) online today.,71214,http://www.naturesflavors.com/organic-cotton-candy-sugar/71214-bubble-gum-cotton-candy-base-organic-without-color.html,Nature's Flavors,,PRODUCTS:-1>More Products:8>Cotton Candy:67>Organic Cotton Candy Sugar:235|PRODUCTS:-1>More Products:8>Cotton Candy:67|PRODUCTS:-1>More Products:8,migration/images/products/bubble-gum-cotton-candy-base-organic-without-color.jpg,"Choose your option:10 lb.,25 lb.,100 lb.,1 lb.",NF-5403/ORG-10lb|NF-5403/ORG-25lb|NF-5403/ORG-100lb|NF-5403/ORG-1lb,155.39|380.22|1487.81|15.87,12.00|27.00|104.00|2.00
NF-6214/ORG,"Caramel Cotton Candy Floss Sugar, Organic","<p>If you have any questions, please use our ""Ask a Question"" feature located at the bottom right of our product pages.</p>",01/06/2022,,155.39,,Default,Organic Caramel Cotton Candy Floss Sugar,Organic Caramel Flavor Cotton Candy Base  Natures Flavors  The finest organic and Natural ingredients. Buy Organic Caramel Flavor Cotton Candy Base online today.,71215,http://www.naturesflavors.com/organic-cotton-candy-sugar/71215-caramel-flavor-cotton-candy-base-organic.html,Nature's Flavors,,PRODUCTS:-1>More Products:8>Cotton Candy:67>Organic Cotton Candy Sugar:235|PRODUCTS:-1>More Products:8>Cotton Candy:67|PRODUCTS:-1>More Products:8,migration/images/products/caramel-flavor-cotton-candy-base-organic.jpg,"Choose your option:10 lb.,25 lb.,100 lb.,1 lb.",NF-6214/ORG-10lb|NF-6214/ORG-25lb|NF-6214/ORG-100lb|NF-6214/ORG-1lb,155.39|380.22|1487.81|15.87,12.00|27.00|104.00|2.00
NF-6660/ORG,"Carrot Cake Cotton Candy Floss Sugar, Organic","<p>Our Carrot Cake Flavor Cotton Candy Floss Sugar can be used in any home or professional cotton candy machine. It is certified organic, kosher, and contains no artificial flavors or coloring additives. <br /><br />With nearly 300 flavors to choose from, you're bound to find exactly the flavor you're looking for. Didn't find that perfect flavor? Give us a call or send us an email with your flavor request and we'll do our best to add it to our extensive cotton candy flavor library!<br /><br />Feeling adventurous? Try mixing two flavors together, such as strawberry and banana, or orange and mango.<br /><br /> 1 ounce of our Cotton Candy Floss Sugar produces 1 cotton candy cone. <br />1 pound will produce approximately 16 cotton candy cones.<br /><br /> Ingredients: Sugar and Natural Flavors.</p>",01/06/2022,,155.39,,Default,Organic Carrot Cake Cotton Candy Floss Sugar,Organic Carrot Cake Flavor Cotton Candy Base  Natures Flavors  The finest organic and Natural ingredients. Buy Organic Carrot Cake Flavor Cotton Candy Base online today.,71216,http://www.naturesflavors.com/organic-cotton-candy-sugar/71216-carrot-cake-flavor-cotton-candy-base-organic.html,Nature's Flavors,,PRODUCTS:-1>More Products:8>Cotton Candy:67>Organic Cotton Candy Sugar:235|PRODUCTS:-1>More Products:8>Sale:292|PRODUCTS:-1>More Products:8>Cotton Candy:67|PRODUCTS:-1>More Products:8,migration/images/products/carrot-cake-flavor-cotton-candy-base-organic.jpg,"Choose your option:10 lb.,25 lb.,100 lb.,1 lb.",NF-6660/ORG-10lb|NF-6660/ORG-25lb|NF-6660/ORG-100lb|NF-6660/ORG-1lb,155.39|380.22|1487.81|15.87,12.00|27.00|104.00|2.00
